transaction_id,sender_id,receiver_id,amount,timestamp
T009130,ACC962613,ACC545328,5509.65,2026-01-14 10-36-00
T009131,ACC185073,ACC829250,12656.2,2026-01-02 23-04-00
T009132,ACC138964,ACC885740,9210.48,2026-01-03 12-46-00
T009133,ACC426005,ACC598852,6298.76,2026-01-10 22-21-00
T009134,ACC411410,ACC113137,9319.67,2026-01-08 23-52-00
T009135,ACC924482,ACC691685,7698.26,2026-01-09 23-06-00
T009136,ACC285811,ACC137406,22084.5,2026-01-05 19-10-00
T009137,ACC602055,ACC804454,12222.69,2026-01-03 12-49-00
T009138,ACC174806,ACC761250,15312.33,2026-01-08 08-36-00
T009139,ACC770891,ACC530599,19897.2,2026-01-11 14-00-00
T009140,ACC635931,ACC189589,18942.01,2026-01-01 21-15-00
T009141,ACC613274,ACC339809,17587.97,2026-01-07 07-34-00
T009142,ACC556342,ACC710206,22584.07,2026-01-04 02-17-00
T009143,ACC592282,ACC286808,6936.52,2026-01-09 09-23-00
T009144,ACC991745,ACC747425,8084.44,2026-01-09 17-54-00
T009145,ACC748106,ACC279788,17648.06,2026-01-10 19-10-00
T009146,ACC193046,ACC316735,15966.06,2026-01-01 18-48-00
T009147,ACC120702,ACC757013,1178.92,2026-01-06 06-56-00
T009148,ACC235734,ACC604570,7849.76,2026-01-15 10-30-00
T009149,ACC798474,ACC963393,8611.69,2026-01-10 01-16-00
T009150,ACC866364,ACC326155,12924.33,2026-01-10 23-54-00
T009151,ACC620026,ACC679969,6521.95,2026-01-12 11-21-00
T009152,ACC837527,ACC259909,17204.15,2026-01-02 09-53-00
T009153,ACC371516,ACC743024,20121.66,2026-01-16 03-43-00
T009154,ACC115371,ACC126954,22356.56,2026-01-13 15-01-00
T009155,ACC592282,ACC121659,15642.2,2026-01-02 09-45-00
T009156,ACC349693,ACC718390,9136.77,2026-01-02 22-34-00
T009157,ACC478099,ACC101702,1256.41,2026-01-01 10-21-00
T009158,ACC388231,ACC754907,5810.27,2026-01-14 10-37-00
T009159,ACC459932,ACC637393,5947.06,2026-01-16 06-55-00
T009160,ACC314054,ACC592711,19353.6,2026-01-01 11-18-00
T009161,ACC137170,ACC680545,15336.93,2026-01-08 13-47-00
T009162,ACC892697,ACC112906,3558.16,2026-01-10 13-08-00
T009163,ACC636659,ACC310963,18971.09,2026-01-13 12-54-00
T009164,ACC289445,ACC169335,21548.99,2026-01-14 09-32-00
T009165,ACC196667,ACC448032,10140.2,2026-01-15 07-02-00
T009166,ACC839337,ACC320815,15595.23,2026-01-06 12-47-00
T009167,ACC899461,ACC394694,18950.62,2026-01-03 03-48-00
T009168,ACC107343,ACC401264,3280.01,2026-01-05 09-59-00
T009169,ACC537969,ACC918484,7339.98,2026-01-15 05-34-00
T009170,ACC518171,ACC426396,22423.57,2026-01-04 15-00-00
T009171,ACC962033,ACC963916,6986.72,2026-01-13 16-53-00
T009172,ACC162343,ACC558059,20230.79,2026-01-02 00-39-00
T009173,ACC184424,ACC926156,20971.28,2026-01-05 14-30-00
T009174,ACC954646,ACC654974,2244.62,2026-01-04 05-37-00
T009175,ACC743988,ACC724682,10523,2026-01-10 09-22-00
T009176,ACC262704,ACC850865,21267.59,2026-01-13 10-25-00
T009177,ACC712895,ACC549931,9323.43,2026-01-07 13-31-00
T009178,ACC872823,ACC389661,18841.5,2026-01-09 09-52-00
T009179,ACC312042,ACC509834,1141.03,2026-01-09 02-29-00
T009180,ACC399287,ACC589221,20841.35,2026-01-03 08-39-00
T009181,ACC364048,ACC929411,8904.6,2026-01-10 00-19-00
T009182,ACC893394,ACC862236,2558.23,2026-01-12 13-36-00
T009183,ACC297986,ACC146109,21912.6,2026-01-01 16-12-00
T009184,ACC613264,ACC332617,17593.08,2026-01-08 09-00-00
T009185,ACC485809,ACC212635,23279,2026-01-09 02-18-00
T009186,ACC383521,ACC806175,20315.74,2026-01-09 01-11-00
T009187,ACC505876,ACC414543,6862.36,2026-01-15 15-22-00
T009188,ACC510084,ACC266978,24046.65,2026-01-03 22-36-00
T009189,ACC477819,ACC168472,22641.66,2026-01-15 23-28-00
T009190,ACC355551,ACC320307,17858.04,2026-01-06 14-09-00
T009191,ACC385660,ACC568474,11632.44,2026-01-14 09-55-00
T009192,ACC610017,ACC579383,12567.73,2026-01-10 18-10-00
T009193,ACC609389,ACC171753,8623.11,2026-01-09 23-51-00
T009194,ACC564956,ACC373437,8148.98,2026-01-14 22-27-00
T009195,ACC285926,ACC551174,8556.21,2026-01-09 01-26-00
T009196,ACC976170,ACC296727,7596.62,2026-01-01 10-47-00
T009197,ACC910720,ACC246231,17843.8,2026-01-07 08-47-00
T009198,ACC604631,ACC490920,18164.19,2026-01-01 22-45-00
T009199,ACC592285,ACC528623,8264.46,2026-01-07 07-11-00
T009200,ACC483965,ACC932468,20576.3,2026-01-08 13-20-00
T009201,ACC950552,ACC637829,16812.41,2026-01-13 07-04-00
T009202,ACC444007,ACC433679,17449.79,2026-01-14 20-50-00
T009203,ACC922033,ACC918353,21330.66,2026-01-07 16-21-00
T009204,ACC735566,ACC383297,1961.15,2026-01-08 08-30-00
T009205,ACC448151,ACC161599,3544.69,2026-01-03 06-06-00
T009206,ACC570512,ACC329146,1291.29,2026-01-14 07-45-00
T009207,ACC146343,ACC144954,24241.92,2026-01-13 18-34-00
T009208,ACC382754,ACC281348,17790.96,2026-01-03 10-33-00
T009209,ACC190412,ACC281990,9249.82,2026-01-15 05-27-00
T009210,ACC671446,ACC668165,11722.06,2026-01-11 21-22-00
T009211,ACC280704,ACC406029,13968.05,2026-01-08 08-23-00
T009212,ACC418356,ACC978135,18998.62,2026-01-14 05-12-00
T009213,ACC612627,ACC784702,2135.72,2026-01-10 15-22-00
T009214,ACC944250,ACC553290,10269.37,2026-01-09 22-55-00
T009215,ACC110338,ACC923305,17348.82,2026-01-03 17-43-00
T009216,ACC198746,ACC450308,20255.08,2026-01-15 13-54-00
T009217,ACC122536,ACC370550,6578.04,2026-01-04 11-06-00
T009218,ACC237234,ACC829608,24453.99,2026-01-04 22-59-00
T009219,ACC776683,ACC913233,6521.07,2026-01-05 13-06-00
T009220,ACC719108,ACC264531,19115.83,2026-01-03 06-36-00
T009221,ACC979472,ACC643315,24091.05,2026-01-09 07-10-00
T009222,ACC610797,ACC819942,5181.45,2026-01-07 06-17-00
T009223,ACC840550,ACC179494,19783.68,2026-01-05 00-18-00
T009224,ACC544619,ACC469824,2087.81,2026-01-07 22-07-00
T009225,ACC616708,ACC779106,2283.25,2026-01-04 03-52-00
T009226,ACC720950,ACC402768,23736.08,2026-01-05 03-36-00
T009227,ACC622900,ACC644877,1291.51,2026-01-14 00-43-00
T009228,ACC993734,ACC340054,4533.78,2026-01-10 00-12-00
T009229,ACC456089,ACC315357,23846.18,2026-01-11 00-56-00
T009230,ACC193523,ACC373712,8990.91,2026-01-15 07-52-00
T009231,ACC858289,ACC457159,12049.27,2026-01-16 02-39-00
T009232,ACC256693,ACC825761,13562.19,2026-01-11 16-25-00
T009233,ACC374067,ACC272125,3096.18,2026-01-05 11-33-00
T009234,ACC663106,ACC869665,21433.42,2026-01-14 12-36-00
T009235,ACC315954,ACC731174,5539.44,2026-01-12 06-08-00
T009236,ACC776797,ACC910195,14849.54,2026-01-14 04-33-00
T009237,ACC939363,ACC923742,7219.49,2026-01-10 21-38-00
T009238,ACC391097,ACC864523,11739.24,2026-01-09 20-10-00
T009239,ACC220540,ACC813611,13747.82,2026-01-02 11-00-00
T009240,ACC183496,ACC546709,5799.66,2026-01-03 23-25-00
T009241,ACC886376,ACC451350,4473.25,2026-01-08 20-19-00
T009242,ACC430341,ACC317133,9690.82,2026-01-15 02-22-00
T009243,ACC424162,ACC592169,9005.23,2026-01-03 22-42-00
T009244,ACC879082,ACC232619,1099.92,2026-01-05 02-27-00
T009245,ACC521262,ACC789417,1189.61,2026-01-10 12-07-00
T009246,ACC615980,ACC634425,1478.5,2026-01-11 14-07-00
T009247,ACC418957,ACC813482,7459.35,2026-01-06 23-39-00
T009248,ACC894504,ACC373420,19107.8,2026-01-10 08-22-00
T009249,ACC613197,ACC834922,1387.03,2026-01-14 05-03-00
T009250,ACC999576,ACC723657,1598.11,2026-01-09 12-44-00
T009251,ACC270009,ACC626473,6484.63,2026-01-06 10-54-00
T009252,ACC280814,ACC405838,16504.78,2026-01-16 02-32-00
T009253,ACC563202,ACC618635,19954.94,2026-01-09 09-10-00
T009254,ACC792636,ACC186151,11763.41,2026-01-04 09-11-00
T009255,ACC505831,ACC630418,12574.13,2026-01-09 07-13-00
T009256,ACC140340,ACC676686,4011.99,2026-01-14 17-08-00
T009257,ACC559044,ACC766936,4162.15,2026-01-06 09-59-00
T009258,ACC625311,ACC198275,16554.21,2026-01-06 12-38-00
T009259,ACC390838,ACC598420,17899.1,2026-01-08 10-47-00
T009260,ACC774816,ACC429373,7988.18,2026-01-05 10-51-00
T009261,ACC136683,ACC170348,12932.09,2026-01-09 16-57-00
T009262,ACC402836,ACC772038,14065.6,2026-01-10 00-50-00
T009263,ACC509468,ACC706647,24043.37,2026-01-02 16-58-00
T009264,ACC331903,ACC773397,14349.99,2026-01-10 06-41-00
T009265,ACC235105,ACC276196,10105.21,2026-01-15 12-49-00
T009266,ACC135444,ACC274590,18989.82,2026-01-12 01-08-00
T009267,ACC797194,ACC894911,23366.79,2026-01-04 03-59-00
T009268,ACC696373,ACC323484,5813.55,2026-01-04 14-51-00
T009269,ACC701990,ACC693720,19497.89,2026-01-08 23-08-00
T009270,ACC286935,ACC370074,10147.12,2026-01-02 11-50-00
T009271,ACC934398,ACC922321,13115.37,2026-01-12 08-43-00
T009272,ACC287999,ACC151310,23818.73,2026-01-14 11-38-00
T009273,ACC344169,ACC703157,15710,2026-01-10 17-56-00
T009274,ACC331761,ACC805175,7703.79,2026-01-03 10-48-00
T009275,ACC797234,ACC801687,24674.96,2026-01-07 23-50-00
T009276,ACC930349,ACC141323,1207.31,2026-01-02 20-06-00
T009277,ACC809506,ACC637764,8295.47,2026-01-10 16-58-00
T009278,ACC681866,ACC839407,13539.68,2026-01-02 13-54-00
T009279,ACC988451,ACC347403,1306.17,2026-01-13 05-11-00
T009280,ACC250285,ACC686592,9584.58,2026-01-15 23-01-00
T009281,ACC890195,ACC594480,3028.49,2026-01-07 18-42-00
T009282,ACC268454,ACC758903,23419.17,2026-01-01 14-36-00
T009283,ACC982098,ACC389140,9352.16,2026-01-07 04-40-00
T009284,ACC438283,ACC686412,20161.21,2026-01-06 19-00-00
T009285,ACC121606,ACC644085,1379.72,2026-01-03 00-43-00
T009286,ACC435968,ACC840715,13220.39,2026-01-05 06-45-00
T009287,ACC165506,ACC162873,6774.98,2026-01-08 10-07-00
T009288,ACC367761,ACC231342,14003.82,2026-01-05 03-34-00
T009289,ACC767113,ACC378871,4800.85,2026-01-15 09-46-00
T009290,ACC414660,ACC709267,5850.43,2026-01-09 01-53-00
T009291,ACC411589,ACC327961,1611.14,2026-01-14 17-49-00
T009292,ACC261020,ACC666945,21045.78,2026-01-03 03-35-00
T009293,ACC102042,ACC967187,5322.3,2026-01-05 16-53-00
T009294,ACC497646,ACC380814,3470.16,2026-01-03 03-16-00
T009295,ACC189042,ACC587352,23303.25,2026-01-08 18-46-00
T009296,ACC264671,ACC991340,23870.09,2026-01-14 15-22-00
T009297,ACC720976,ACC982645,4463.8,2026-01-03 13-50-00
T009298,ACC341536,ACC171447,22303.96,2026-01-07 00-17-00
T009299,ACC997912,ACC679919,1938.22,2026-01-02 15-22-00
T009300,ACC130391,ACC183832,2341.32,2026-01-02 20-28-00
T009301,ACC312994,ACC691608,11825.17,2026-01-07 01-34-00
T009302,ACC510887,ACC906152,14193.1,2026-01-08 22-07-00
T009303,ACC456614,ACC299982,10511.4,2026-01-02 19-18-00
T009304,ACC716765,ACC919970,12054.79,2026-01-06 23-52-00
T009305,ACC481598,ACC173299,11868.6,2026-01-04 07-41-00
T009306,ACC460527,ACC884097,9881.37,2026-01-05 10-10-00
T009307,ACC413664,ACC110362,20585.71,2026-01-05 15-28-00
T009308,ACC881418,ACC760623,16858.4,2026-01-14 13-23-00
T009309,ACC321099,ACC734530,22962.51,2026-01-04 11-28-00
T009310,ACC923825,ACC590668,17669.42,2026-01-13 06-37-00
T009311,ACC186656,ACC881397,8149.47,2026-01-05 22-03-00
T009312,ACC803719,ACC671040,8563.78,2026-01-03 23-46-00
T009313,ACC233416,ACC907442,16218.69,2026-01-11 10-03-00
T009314,ACC528297,ACC136909,5325.56,2026-01-12 14-55-00
T009315,ACC834198,ACC319671,9584.56,2026-01-06 03-30-00
T009316,ACC441738,ACC495130,4323.61,2026-01-07 16-32-00
T009317,ACC494787,ACC900116,21338.68,2026-01-10 13-36-00
T009318,ACC980808,ACC334328,14752.95,2026-01-07 01-17-00
T009319,ACC662895,ACC947829,22808.72,2026-01-08 11-19-00
T009320,ACC638216,ACC274149,13104.47,2026-01-01 09-02-00
T009321,ACC130100,ACC673751,19181.59,2026-01-16 07-23-00
T009322,ACC566941,ACC631178,12307.22,2026-01-12 23-00-00
T009323,ACC891282,ACC809338,14693.83,2026-01-02 12-24-00
T009324,ACC997491,ACC386567,12349.61,2026-01-13 23-32-00
T009325,ACC537736,ACC812861,20079.08,2026-01-07 04-07-00
T009326,ACC254173,ACC840983,5043.69,2026-01-09 17-55-00
T009327,ACC686846,ACC572985,12602.58,2026-01-09 10-04-00
T009328,ACC123768,ACC966560,11061.87,2026-01-14 10-59-00
T009329,ACC557111,ACC716706,13850.61,2026-01-12 06-55-00
T009330,ACC638949,ACC184638,1962.53,2026-01-03 11-44-00
T009331,ACC462046,ACC350435,3135.91,2026-01-11 19-15-00
T009332,ACC206110,ACC674174,11011.99,2026-01-10 15-44-00
T009333,ACC796580,ACC534315,13581.78,2026-01-09 08-39-00
T009334,ACC329091,ACC124356,4697.37,2026-01-02 04-00-00
T009335,ACC547445,ACC216361,18674.88,2026-01-12 14-39-00
T009336,ACC743631,ACC925915,6610.28,2026-01-10 14-30-00
T009337,ACC879425,ACC647517,20045.04,2026-01-08 16-20-00
T009338,ACC214681,ACC812659,17270.47,2026-01-09 13-59-00
T009339,ACC141346,ACC918708,17736.33,2026-01-02 03-11-00
T009340,ACC159816,ACC992825,17797.73,2026-01-12 15-05-00
T009341,ACC827349,ACC637762,12583.26,2026-01-07 03-06-00
T009342,ACC242381,ACC336255,14126.37,2026-01-04 15-30-00
T009343,ACC236108,ACC298107,1694.41,2026-01-03 03-10-00
T009344,ACC360673,ACC171820,7235.34,2026-01-03 05-39-00
T009345,ACC263900,ACC891163,15752.85,2026-01-06 10-56-00
T009346,ACC799090,ACC954681,10219.33,2026-01-02 07-06-00
T009347,ACC758941,ACC740792,24913.01,2026-01-16 06-49-00
T009348,ACC589903,ACC762995,9165.37,2026-01-13 14-24-00
T009349,ACC910257,ACC574624,4724.33,2026-01-01 18-28-00
T009350,ACC564712,ACC516398,8775.63,2026-01-03 20-12-00
T009351,ACC428488,ACC558509,20400.85,2026-01-13 12-11-00
T009352,ACC705706,ACC772077,8928.69,2026-01-10 21-41-00
T009353,ACC469601,ACC552506,7492.29,2026-01-12 18-19-00
T009354,ACC150488,ACC132163,12214.06,2026-01-08 09-05-00
T009355,ACC143254,ACC326285,12072.17,2026-01-03 14-18-00
T009356,ACC155964,ACC101817,15710,2026-01-05 23-04-00
T009357,ACC242336,ACC223449,16753.04,2026-01-11 14-22-00
T009358,ACC457457,ACC147844,10877.34,2026-01-06 02-35-00
T009359,ACC951086,ACC333918,11003.48,2026-01-14 13-25-00
T009360,ACC427954,ACC330874,14803.63,2026-01-13 14-00-00
T009361,ACC731430,ACC587659,3791.78,2026-01-07 14-01-00
T009362,ACC823731,ACC180011,6168.77,2026-01-01 14-28-00
T009363,ACC776250,ACC174246,19354.43,2026-01-03 18-40-00
T009364,ACC824244,ACC731878,5715.61,2026-01-05 00-45-00
T009365,ACC633521,ACC346147,7064.35,2026-01-08 10-05-00
T009366,ACC987311,ACC324738,10709.75,2026-01-09 05-13-00
T009367,ACC161673,ACC958281,6383.42,2026-01-11 08-10-00
T009368,ACC914708,ACC364001,4750.46,2026-01-12 04-56-00
T009369,ACC755983,ACC259165,5263.24,2026-01-14 12-56-00
T009370,ACC946566,ACC171617,19627.36,2026-01-15 22-15-00
T009371,ACC573294,ACC345421,8214.6,2026-01-03 10-06-00
T009372,ACC925901,ACC827718,23554.48,2026-01-10 02-59-00
T009373,ACC385117,ACC173134,17021.56,2026-01-04 04-27-00
T009374,ACC163685,ACC380405,6993.05,2026-01-02 06-58-00
T009375,ACC408971,ACC363232,4724.66,2026-01-04 02-12-00
T009376,ACC879180,ACC568647,22348.1,2026-01-02 21-41-00
T009377,ACC120700,ACC125700,16971.23,2026-01-07 14-45-00
T009378,ACC974383,ACC543697,9685.9,2026-01-12 09-20-00
T009379,ACC838424,ACC483327,18018.54,2026-01-11 13-47-00
T009380,ACC995801,ACC814553,9686.75,2026-01-04 02-22-00
T009381,ACC600427,ACC419749,13986.14,2026-01-02 02-22-00
T009382,ACC250734,ACC665056,17028.15,2026-01-10 01-39-00
T009383,ACC869788,ACC404671,10539.42,2026-01-13 19-31-00
T009384,ACC514867,ACC789420,3500.05,2026-01-02 00-26-00
T009385,ACC471621,ACC483642,19596.91,2026-01-11 14-18-00
T009386,ACC792998,ACC814777,2318.38,2026-01-12 05-41-00
T009387,ACC629676,ACC424628,6002.08,2026-01-16 01-37-00
T009388,ACC897628,ACC887435,3453.84,2026-01-09 20-00-00
T009389,ACC798407,ACC157432,9945.85,2026-01-04 08-33-00
T009390,ACC361064,ACC552845,6708.18,2026-01-15 01-56-00
T009391,ACC752178,ACC123179,24716.55,2026-01-06 00-29-00
T009392,ACC360921,ACC559407,4530.51,2026-01-07 14-06-00
T009393,ACC605529,ACC559160,10048.54,2026-01-09 12-56-00
T009394,ACC170223,ACC252113,19823.65,2026-01-09 05-29-00
T009395,ACC479954,ACC625589,1632.68,2026-01-14 06-01-00
T009396,ACC631932,ACC144197,4018.7,2026-01-15 05-15-00
T009397,ACC598329,ACC128293,7051.97,2026-01-06 01-53-00
T009398,ACC267425,ACC531925,10945.27,2026-01-05 00-12-00
T009399,ACC888732,ACC183837,18521.5,2026-01-02 17-15-00
T009400,ACC547001,ACC834301,9840.38,2026-01-03 08-20-00
T009401,ACC561043,ACC407285,12090.47,2026-01-04 13-56-00
T009402,ACC162523,ACC347373,15259.4,2026-01-14 01-22-00
T009403,ACC946101,ACC765998,22912.72,2026-01-12 15-10-00
T009404,ACC479046,ACC326680,14972.79,2026-01-08 14-12-00
T009405,ACC129575,ACC293005,6428.93,2026-01-06 08-47-00
T009406,ACC613745,ACC427474,12482.73,2026-01-10 22-52-00
T009407,ACC669828,ACC789584,23162.84,2026-01-13 16-24-00
T009408,ACC892793,ACC546001,8863.44,2026-01-16 02-11-00
T009409,ACC370535,ACC375952,16305.13,2026-01-05 10-23-00
T009410,ACC179798,ACC264875,4529.88,2026-01-15 07-01-00
T009411,ACC706514,ACC874901,7590.88,2026-01-04 06-10-00
T009412,ACC636901,ACC554236,1795.34,2026-01-14 13-59-00
T009413,ACC362462,ACC984207,13223.66,2026-01-07 09-45-00
T009414,ACC525573,ACC495881,5898.95,2026-01-08 09-55-00
T009415,ACC779943,ACC910392,6010.76,2026-01-10 19-33-00
T009416,ACC534449,ACC518519,3164.1,2026-01-08 13-24-00
T009417,ACC192225,ACC283948,11801.94,2026-01-12 18-11-00
T009418,ACC867891,ACC488474,1547.92,2026-01-13 05-56-00
T009419,ACC945620,ACC650236,19653.7,2026-01-02 07-46-00
T009420,ACC647479,ACC901445,15061.42,2026-01-15 19-15-00
T009421,ACC221945,ACC478070,4525,2026-01-01 19-22-00
T009422,ACC866312,ACC853005,15773.1,2026-01-09 17-19-00
T009423,ACC440481,ACC376495,13725.28,2026-01-16 06-01-00
T009424,ACC967385,ACC954514,21680.52,2026-01-09 05-04-00
T009425,ACC537204,ACC862111,23506.44,2026-01-12 17-42-00
T009426,ACC924909,ACC687920,17968.77,2026-01-12 05-28-00
T009427,ACC277217,ACC683785,12088.43,2026-01-07 10-02-00
T009428,ACC313461,ACC751557,7862.82,2026-01-07 15-24-00
T009429,ACC582707,ACC104729,18677.47,2026-01-06 10-00-00
T009430,ACC917810,ACC416649,4137.43,2026-01-05 03-16-00
T009431,ACC855059,ACC826488,16330.57,2026-01-09 01-49-00
T009432,ACC518682,ACC406350,5080.35,2026-01-06 21-48-00
T009433,ACC420638,ACC271205,13345.65,2026-01-04 13-32-00
T009434,ACC524212,ACC688028,14429.97,2026-01-03 05-32-00
T009435,ACC912430,ACC804781,7013.31,2026-01-10 04-49-00
T009436,ACC273369,ACC119535,12290.5,2026-01-08 13-48-00
T009437,ACC664722,ACC683701,24767,2026-01-03 23-29-00
T009438,ACC303161,ACC107469,15425.11,2026-01-07 08-47-00
T009439,ACC827360,ACC868411,7895.5,2026-01-01 22-48-00
T009440,ACC199154,ACC526344,20310.71,2026-01-14 03-23-00
T009441,ACC266266,ACC297427,6190.37,2026-01-07 19-27-00
T009442,ACC951802,ACC368377,6306.09,2026-01-08 22-06-00
T009443,ACC375168,ACC311503,1604.92,2026-01-11 15-50-00
T009444,ACC787577,ACC509658,10892.19,2026-01-07 19-23-00
T009445,ACC256919,ACC578898,18807.24,2026-01-07 02-02-00
T009446,ACC797765,ACC832518,3853.51,2026-01-05 10-57-00
T009447,ACC988481,ACC969402,13070.33,2026-01-10 21-53-00
T009448,ACC582829,ACC615927,16572.98,2026-01-10 23-57-00
T009449,ACC719976,ACC159794,14686.68,2026-01-07 23-41-00
T009450,ACC892283,ACC571824,24992.39,2026-01-12 11-32-00
T009451,ACC826958,ACC503166,7166.5,2026-01-11 16-27-00
T009452,ACC990412,ACC524062,1516.54,2026-01-10 13-03-00
T009453,ACC479337,ACC599127,24766.65,2026-01-06 20-22-00
T009454,ACC117959,ACC743120,12011.59,2026-01-05 00-26-00
T009455,ACC156489,ACC345605,20137.04,2026-01-03 05-01-00
T009456,ACC725687,ACC369770,20801.04,2026-01-13 10-10-00
T009457,ACC419062,ACC765752,2144.12,2026-01-15 18-52-00
T009458,ACC213723,ACC471426,18993.64,2026-01-09 14-21-00
T009459,ACC262756,ACC825099,12361.96,2026-01-06 19-07-00
T009460,ACC971501,ACC438225,15137.16,2026-01-03 22-31-00
T009461,ACC511899,ACC481720,18259.61,2026-01-08 23-48-00
T009462,ACC484088,ACC156195,8463.27,2026-01-07 04-40-00
T009463,ACC622434,ACC507188,5463.02,2026-01-15 16-01-00
T009464,ACC469682,ACC595089,22318.84,2026-01-12 12-11-00
T009465,ACC609730,ACC877348,4876.62,2026-01-05 09-12-00
T009466,ACC579245,ACC129471,6775.11,2026-01-12 22-03-00
T009467,ACC153179,ACC296723,8324.83,2026-01-03 05-49-00
T009468,ACC288245,ACC238383,16284.41,2026-01-05 21-18-00
T009469,ACC979967,ACC888465,1975.78,2026-01-01 14-26-00
T009470,ACC671199,ACC762978,1698.06,2026-01-10 11-39-00
T009471,ACC756604,ACC890124,8453.97,2026-01-08 00-13-00
T009472,ACC446881,ACC818780,6100.81,2026-01-13 12-30-00
T009473,ACC666785,ACC523311,16194.67,2026-01-11 20-58-00
T009474,ACC286326,ACC496932,24466.12,2026-01-11 23-07-00
T009475,ACC525234,ACC199727,10835.96,2026-01-16 06-20-00
T009476,ACC991061,ACC156335,21318.49,2026-01-14 07-53-00
T009477,ACC576404,ACC518748,10901.19,2026-01-15 17-41-00
T009478,ACC743704,ACC652916,17876.5,2026-01-09 20-21-00
T009479,ACC681219,ACC805840,1824.73,2026-01-04 23-23-00
T009480,ACC941175,ACC910363,13907.64,2026-01-03 21-55-00
T009481,ACC324206,ACC543054,4767.63,2026-01-09 02-12-00
T009482,ACC295007,ACC644681,16481.75,2026-01-02 08-00-00
T009483,ACC696664,ACC920794,13505.08,2026-01-05 11-46-00
T009484,ACC849056,ACC835017,8454.95,2026-01-11 12-53-00
T009485,ACC876275,ACC603761,16264.38,2026-01-15 09-30-00
T009486,ACC118662,ACC272188,22448.61,2026-01-10 04-00-00
T009487,ACC694090,ACC839837,22631.66,2026-01-09 04-00-00
T009488,ACC277673,ACC731816,21131.59,2026-01-07 13-20-00
T009489,ACC151641,ACC181152,24170.88,2026-01-08 23-51-00
T009490,ACC179879,ACC299346,7845.97,2026-01-15 12-38-00
T009491,ACC556430,ACC878218,8602.44,2026-01-04 15-59-00
T009492,ACC370313,ACC632199,10212.16,2026-01-12 08-25-00
T009493,ACC278592,ACC353994,3359.88,2026-01-08 09-31-00
T009494,ACC705662,ACC728263,1667.07,2026-01-06 17-52-00
T009495,ACC709321,ACC334062,10387.09,2026-01-09 15-07-00
T009496,ACC306677,ACC361557,20509.21,2026-01-08 09-53-00
T009497,ACC416301,ACC268660,13234.4,2026-01-07 02-33-00
T009498,ACC928603,ACC794390,9662.19,2026-01-12 19-53-00
T009499,ACC847178,ACC918300,3049.82,2026-01-07 04-42-00
T009500,ACC535572,ACC660165,8648.39,2026-01-06 16-30-00
T009501,ACC979080,ACC226537,3949.84,2026-01-03 05-40-00
T009502,ACC996310,ACC795811,22816.43,2026-01-04 01-51-00
T009503,ACC650765,ACC811706,7346.78,2026-01-01 16-33-00
T009504,ACC950533,ACC747847,17724.34,2026-01-08 06-54-00
T009505,ACC369588,ACC315523,1738.18,2026-01-12 22-47-00
T009506,ACC268378,ACC507580,12195.94,2026-01-11 02-16-00
T009507,ACC110811,ACC375078,1462.83,2026-01-05 16-43-00
T009508,ACC493441,ACC210143,5595.47,2026-01-10 00-45-00
T009509,ACC783242,ACC523367,21345.93,2026-01-02 04-43-00
T009510,ACC783075,ACC273279,23711.73,2026-01-13 23-18-00
T009511,ACC839383,ACC683860,6044.7,2026-01-05 03-05-00
T009512,ACC853052,ACC199389,19003.99,2026-01-11 23-23-00
T009513,ACC327511,ACC345302,6614.53,2026-01-08 03-44-00
T009514,ACC713053,ACC778774,20174.41,2026-01-02 02-36-00
T009515,ACC599882,ACC690231,17691.89,2026-01-06 09-04-00
T009516,ACC767097,ACC602569,15998.64,2026-01-13 02-35-00
T009517,ACC279305,ACC563802,1443.61,2026-01-05 15-46-00
T009518,ACC859096,ACC578432,24937.61,2026-01-09 07-54-00
T009519,ACC461823,ACC486973,19515.44,2026-01-05 14-23-00
T009520,ACC246629,ACC378116,16297.97,2026-01-15 23-36-00
T009521,ACC140788,ACC632746,11838.92,2026-01-12 19-21-00
T009522,ACC398544,ACC157633,17100.91,2026-01-03 04-19-00
T009523,ACC871223,ACC563836,6959.28,2026-01-04 22-18-00
T009524,ACC849771,ACC420794,17366.39,2026-01-12 23-55-00
T009525,ACC352323,ACC840218,6829.53,2026-01-15 13-35-00
T009526,ACC286814,ACC841446,12473.44,2026-01-01 11-09-00
T009527,ACC183493,ACC698608,9568.9,2026-01-10 08-11-00
T009528,ACC691383,ACC355510,22389.05,2026-01-08 01-39-00
T009529,ACC481711,ACC613117,20150.31,2026-01-08 09-25-00
T009530,ACC607701,ACC730457,16377.51,2026-01-01 10-42-00
T009531,ACC165358,ACC722144,11314.66,2026-01-14 23-04-00
T009532,ACC750561,ACC270908,10163.52,2026-01-03 10-04-00
T009533,ACC681972,ACC246651,1216.34,2026-01-13 12-19-00
T009534,ACC501935,ACC464481,19479.21,2026-01-05 02-54-00
T009535,ACC216263,ACC131181,17354.09,2026-01-06 10-08-00
T009536,ACC791184,ACC707603,16879.85,2026-01-07 17-01-00
T009537,ACC667166,ACC866347,12723.08,2026-01-02 23-23-00
T009538,ACC870285,ACC118800,18917.07,2026-01-13 20-41-00
T009539,ACC296432,ACC843682,17423.54,2026-01-11 02-33-00
T009540,ACC483756,ACC399909,21687.77,2026-01-03 04-22-00
